0.41355873	0.451726753	1
0.877400843	0.494307799	1
0.876478963	0.591983461	1
0.79541351	0.29242149	1
0.538263483	0.351394548	1
0.43663301	0.395573884	1
0.680778525	0.443669847	1
0.870276728	0.59636921	1
0.400292383	0.480354133	1
0.743542747	0.730543691	1
0.688197206	0.343195815	1
0.840814746	0.575498715	1
0.944190791	0.731372838	1
0.64684897	0.245318321	1
0.469040645	0.334969807	1
0.373203288	0.403865351	1
0.887181501	0.782081704	1
0.400406936	0.43100354	1
0.853006475	0.514338237	1
0.465129472	0.438858614	1
0.648125419	0.263941392	1
0.413733288	0.549598791	1
0.418228135	0.375947109	1
0.610350151	0.417377169	1
0.819491493	0.37900186	1
0.907528325	0.541618254	1
0.529246513	0.300772961	1
0.379563716	0.466575024	1
0.828492099	0.763513182	1
0.72781078	0.915923435	1
0.84084202	0.567501814	1
0.816791311	0.80908352	1
0.811609145	0.568380055	1
0.790056786	0.529802914	1
0.434598328	0.481085091	1
0.878186351	0.448355617	1
0.807212485	0.426966905	1
0.825077323	0.565281664	1
0.859868755	0.609362812	1
0.487025491	0.322483513	1
0.884410406	0.662433655	1
0.909132069	0.470284365	1
0.930248035	0.653787618	1
0.832010517	0.598758462	1
0.78666383	0.739511567	1
0.71315343	0.810201777	1
0.830324949	0.391384511	1
0.7016272	0.318719623	1
0.491253048	0.71970478	-1
0.192416581	0.19993345	-1
0.184916076	0.474615565	-1
0.489081993	0.616372374	-1
0.139978508	0.362468021	-1
0.096050098	0.470960774	-1
0.723130465	0.447455556	-1
0.527331839	0.767658915	-1
0.235614032	0.709160434	-1
0.236994125	0.164323782	-1
0.160985375	0.288428494	-1
0.090938845	0.346534221	-1
0.23453396	0.245389235	-1
0.275964019	0.242956344	-1
0.362391652	0.153381227	-1
0.212048811	0.53751616	-1
0.124933859	0.387124225	-1
0.383442159	0.657867893	-1
0.176586425	0.54749865	-1
0.198373345	0.600078551	-1
0.264672351	0.598202061	-1
0.474746483	0.795855358	-1
0.586463089	0.592796243	-1
0.455927035	0.732665652	-1
0.045013937	0.489911139	-1
0.074574108	0.309375358	-1
0.143125992	0.21956568	-1
0.246987525	0.628689566	-1
0.186939849	0.486981852	-1
0.303691339	0.707693063	-1
0.431172643	0.703340043	-1
0.090267891	0.304002269	-1
0.331860507	0.589196	-1
0.204859236	0.580637243	-1
0.102006862	0.47776305	-1
0.205672018	0.721177606	-1
0.408485662	0.74245722	-1
0.268103491	0.599685797	-1
0.6194544	0.60073314	-1
0.222440419	0.268894453	-1
0.162670943	0.277949608	-1
0.523638863	0.551011614	-1
0.245787444	0.676758255	-1
0.203451869	0.442273389	-1
0.192002007	0.641110402	-1
0.126913992	0.516814768	-1
0.436098428	0.74059164	-1
0.268894453	0.445868177	-1
0.20334277	0.191292869	-1
0.1821668	0.302747639	-1
0.165911161	0.38927346	-1
0.741633528	0.627920424	-1
0.612417563	0.46622591	-1
0.237266871	0.5805336	-1
0.203320951	0.505288538	-1
0.456527075	0.657300582	-1
0.548889653	0.667283072	-1
0.589616029	0.625192968	-1
0.160183503	0.548289612	-1
0.109856481	0.438231299	-1
0.503706613	0.723686866	-1
0.157085113	0.214519886	-1
0.203010021	0.630053294	-1
0.253069752	0.6779747	-1
0.312571937	0.321016141	-1
0.120897224	0.288592142	-1
0.230906443	0.202328157	-1
0.246911156	0.597416553	-1
0.667332166	0.496849788	-1
0.079467164	0.379100049	-1
0.490063877	0.666721216	-1
0.475188331	0.778683293	-1
0.245323776	0.664010124	-1
0.207237578	0.10025038	-1
0.27342203	0.560699538	-1
0.115791426	0.405114526	-1
0.235379471	0.360837002	-1
0.098663001	0.289835862	-1
0.13235254	0.367677462	-1
0.261203026	0.288106654	-1
0.334260668	0.217427354	-1
0.528701022	0.6820277	-1
0.626333044	0.444646276	-1
0.103490598	0.363515364	-1
0.605042521	0.443047987	-1
0.264655986	0.742631777	-1
0.182706837	0.253429776	-1
0.206359337	0.255726294	-1
0.678771117	0.470382553	-1
0.22638432	0.529852008	-1
0.180093934	0.203768254	-1
0.25257881	0.135625488	-1
0.297794579	0.628684111	-1
0.550515216	0.481646947	-1
0.44537178	0.681542213	-1
0.666524839	0.593712668	-1
0.173008002	0.563852477	-1
0.1597362	0.385215005	-1
0.354165644	0.690962847	-1
0.134409042	0.385635034	-1
0.148728187	0.241619891	-1
0.243949138	0.613874024	-1
0.660431702	0.567627277	-1
0.508561485	0.568909181	-1
0.100026729	0.312326466	-1
0.284435498	0.686718925	-1
0.27310019	0.166505747	-1
0.089051445	0.418686348	-1
0.203440959	0.110969283	-1
0.141898637	0.516220182	-1
0.146126194	0.329422161	-1
0.183786909	0.24226357	-1
0.489780222	0.630773343	-1
0.0887787	0.503035659	-1
0.617528816	0.575482351	-1
0.46403849	0.645256135	-1
0.439698671	0.668864996	-1
0.093884498	0.294625275	-1
0.260281146	0.62723856	-1
0.631062453	0.714075311	-1
0.315653962	0.154657677	-1
0.728841758	0.554131823	-1
0.252742457	0.201373547	-1
0.528859214	0.601245902	-1
0.408943874	0.696930521	-1
0.238297849	0.146649866	-1
0.189814588	0.288537593	-1
0.100092188	0.46806967	-1
0.662979146	0.562603302	-1
0.660404427	0.492627686	-1
0.215763606	0.171704278	-1
0.188679966	0.539545388	-1
0.373645136	0.610497433	-1
0.188489044	0.662302737	-1
0.662962781	0.642125016	-1
0.588650509	0.69947251	-1
0.408109273	0.67613094	-1
0.716000895	0.540538182	-1
0.523644318	0.656678722	-1
0.205879305	0.653514873	-1
0.013255437	0.483234327	-1
0.278609652	0.582791933	-1
0	0.260717539	-1
0.290926844	0.111482045	-1
0.348132511	0.675121781	-1
0.078856214	0.464654895	-1
0.212054265	0.359184163	-1
0.338253664	0.694012143	-1
0.188254483	0.355813027	-1
0.587914096	0.591492519	-1
