0.712984328	0.820380644	1
0.925687728	0.523284294	1
0.729774548	0.313532001	1
0.700710775	0.348383437	1
0.615985075	0.38588596	1
0.858248646	0.477343021	1
0.658009721	0.361017014	1
0.892772787	0.623409211	1
0.537985283	0.396353937	1
0.394046509	0.387877003	1
0.8259392	0.655751387	1
0.855215715	0.849242585	1
0.706722089	0.409811205	1
0.668739533	0.320628842	1
0.808041632	0.63219162	1
0.787258416	0.310455431	1
0.952935016	0.738338761	1
0.459434544	0.449064755	1
0.875977111	0.737356877	1
0.391444515	0.331014996	1
0.828563012	0.664288325	1
0.570349278	0.349528968	1
0.877875421	0.565892615	1
0.535536027	0.35844775	1
0.326694705	0.51853852	1
0.801801212	0.440315076	1
0.451535831	0.269156289	1
0.57331675	0.436982124	1
0.92928797	0.590505179	1
0.945685437	0.486234529	1
0.401699751	0.452386797	1
0.833030586	0.380725612	1
0.575711457	0.374097894	1
0.41018214	0.349823534	1
0.868918455	0.837585438	1
0.913157794	0.523895244	1
0.863081698	0.510705266	1
0.758140093	0.543047441	1
0.88911254	0.748173968	1
0.682093159	0.305720567	1
0.813201979	0.82868302	1
0.892172746	0.86888027	1
0.360809727	0.565292574	1
0.898833194	0.684416952	1
0.752226968	0.877062639	1
0.989422925	0.605604377	1
0.857463138	0.447913769	1
0.765160565	0.393713759	1
0.581128185	0.336453543	1
0.816682213	0.709476819	1
0.445731804	0.49177672	1
0.884863164	0.62444019	1
0.772770168	0.772731984	1
0.774979408	0.952324065	1
0.787978464	0.837247233	1
0.627003998	0.359222348	1
0.942859792	0.536288805	1
0.303904081	0.47524288	1
0.482421545	0.351601835	1
0.789816769	0.875382526	1
0.735496752	0.841812995	1
0.88228299	0.781596216	1
0.837307237	0.463171159	1
0.932369996	0.77423754	1
0.827853874	0.809263532	1
0.507585056	0.354307472	1
0.18343234	0.367011963	-1
0.178326542	0.528428276	-1
0.057887531	0.248809465	-1
0.641764991	0.56708724	-1
0.452408617	0.725476077	-1
0.528684657	0.664124677	-1
0.575580539	0.704725591	-1
0.269581772	0.521233247	-1
0.240916207	0.256004495	-1
0.557912078	0.616454198	-1
0.251673294	0.535285101	-1
0.600367661	0.656629628	-1
0.235804954	0.265179658	-1
0.338630053	0.662248188	-1
0.269232657	0.252606084	-1
0.24350729	0.226918902	-1
0.480381407	0.726070663	-1
0.224916949	0.175369979	-1
0.148160876	0.616165087	-1
0.53345225	0.70603477	-1
0.321507083	0.703132756	-1
0.122190038	0.429972562	-1
0.323776327	0.571925748	-1
0.212201548	0.553362681	-1
0.213052514	0.600520399	-1
0.136198253	0.222713164	-1
0.048243245	0.419690052	-1
0.037906186	0.338728242	-1
0.730669154	0.455692474	-1
0.095428238	0.486310897	-1
0.235264918	0.125321158	-1
0.190152792	0.510176139	-1
0.121562723	0.570136536	-1
0.200631679	0.402223422	-1
0.546767692	0.638568413	-1
0.188521773	0.626442142	-1
0.266412468	0.321223428	-1
0.205988403	0.706918465	-1
0.221769464	0.287293872	-1
0.223547766	0.641655893	-1
0.17287163	0.506123139	-1
0.345159583	0.688813611	-1
0.182570464	0.243338188	-1
0.229329973	0.596341936	-1
0.177153736	0.439305917	-1
0.269996345	0.505343087	-1
0.203757344	0.569661959	-1
0.108443659	0.542780151	-1
0.335946236	0.373923337	-1
0.106807185	0.473726414	-1
0.689048172	0.551649838	-1
0.376039843	0.72124852	-1
0.344526814	0.675421801	-1
0.247887585	0.120018983	-1
0.120989958	0.608795501	-1
0.218692894	0.456096137	-1
0.562941507	0.616732398	-1
0.316101265	0.729501803	-1
0.604240649	0.682240442	-1
0.196044098	0.175140873	-1
0.522084213	0.637668352	-1
0.187768995	0.401367001	-1
0.239312463	0.195334959	-1
0.282144435	0.15103016	-1
0.243059988	0.601125894	-1
0.187594438	0.236224982	-1
0.09811751	0.522166037	-1
0.443877134	0.680265763	-1
0.529982926	0.590428811	-1
0.309397178	0.669655959	-1
0.195776807	0.321359801	-1
0.223116828	0.218747443	-1
0.117607912	0.29397614	-1
0.557928442	0.600814964	-1
0.234408497	0.739473383	-1
0.6748654	0.435945691	-1
0.701081709	0.570682028	-1
0.442764331	0.696417759	-1
0.318288685	0.569945615	-1
0.227044365	0.29025589	-1
0.10994376	0.403118028	-1
0.181806776	0.098832103	-1
0.55590467	0.546647684	-1
0.771253703	0.620485378	-1
0.259457454	0.259572008	-1
0.237877821	0.274382095	-1
0.291625073	0.480005019	-1
0.135090906	0.327872966	-1
0.482279717	0.677380115	-1
0.320410646	0.737455065	-1
0.175031775	0.568472788	-1
0.197773305	0.305420546	-1
0.449097485	0.694732191	-1
0.315293938	0.609051882	-1
0.263892298	0.56896373	-1
0.292983346	0.236552277	-1
0.670288729	0.554911876	-1
0.388204297	0.688022649	-1
0.319390577	0.642168655	-1
0.383556712	0.651431096	-1
0.365386399	0.702030864	-1
0.296572679	0.157996083	-1
0.422346594	0.55589376	-1
0.561217755	0.661855434	-1
0.63715559	0.535497843	-1
0.278991496	0.607066294	-1
0.198466079	0.521364164	-1
0.499200855	0.651158351	-1
0.203566422	0.134992718	-1
0.074683206	0.394384713	-1
0.207793979	0.261050289	-1
0.304989608	0.113822203	-1
0.740826201	0.520011346	-1
0.680265763	0.617943389	-1
0.487020036	0.708391292	-1
0.325685546	0.54684406	-1
0.640974029	0.46278386	-1
0.494040508	0.595981912	-1
0.221382166	0.123051914	-1
0.376470781	0.659089793	-1
0.222914996	0.435487478	-1
0.174289907	0.567218158	-1
0.302780369	0.695043121	-1
0.159763475	0.456510711	-1
0.192651142	0.34851981	-1
0.52694454	0.738038741	-1
0.377310837	0.660060768	-1
0.583822912	0.686418905	-1
0.153544875	0.572127579	-1
0.163680102	0.387375151	-1
0.183350516	0.213188887	-1
0.653962176	0.668521337	-1
0.099344865	0.560361333	-1
0.341204772	0.594405442	-1
0.611375674	0.57710246	-1
0.210352333	0.279215147	-1
0.165092924	0.448224699	-1
0.303854987	0.598283885	-1
0.623392846	0.487527343	-1
0.190125518	0.407394679	-1
0.277044092	0.516427469	-1
0.142689599	0.216625482	-1
0.212856138	0.34818706	-1
0.394079238	0.706476618	-1
0.440516908	0.586163069	-1
0.284451863	0.650563765	-1
0.515025556	0.729523622	-1
0.68389328	0.527910059	-1
0.504464846	0.647012617	-1
0.438978622	0.648741824	-1
